LATITUDE,LONGITUDE,AGE,SN
6807,28.65,116.22,168.5,0.63
6808,63.9361,29.0812,3175.0,10
6809,44.1757,-110.81200000000001,0.1695,5.98974
6810,-31.9718,26.2526,173.55,0
6811,51.121,15.48,32.75,2.23
6813,40.78,14.05,12.8,3.5
6815,36.8,12.0,0.006,8
6816,-21.0,117.0,3120.0,1.5
6817,39.56,31.38,25.0,4
6818,37.6537,39.8276,1.305,1
6819,20.3348,100.325,218.3,2.43
6821,20.7493,82.6492,1521.0,1
6822,37.8,-25.5,0.0025,9.06
6823,-28.97,28.7,105.5,1
6824,64.4465,29.0465,3175.0,10
6825,-23.0,-56.0,122.55,6
6826,40.0,34.0,82.55,2
6827,63.8933,28.9622,3175.0,10
6829,-19.41,47.2,32.75,3
6830,-26.0819,128.261,1521.0,3.4
6831,40.78,14.05,0.0037,5.92
6833,65.0,-49.75,3800.0,0.17
6834,-29.3558,-49.732,105.5,3
6835,28.4,-16.5,12.8,1.07
6836,28.4,-16.5,12.8,1.04
6837,50.5646,7.3421,32.75,2.4
6838,45.83,21.67,1.305,0
6839,51.07,14.28,400.0,0.86
6840,-31.75,26.2,188.8,0.64
6841,47.7,23.87,12.8,1
6842,-45.5406,170.215,32.75,1.87
6843,50.6171,7.3338,32.75,1.98
6844,64.244,29.0606,3175.0,20
6849,29.388,56.716,44.85,1.91
6850,83.12,-33.0,105.5,2
6851,-23.1536,-65.3667,173.55,3
6852,38.79,15.21,0.03,3.3
6853,63.9516,29.068,3175.0,10
6854,65.2001,29.0812,3175.0,20
6855,50.73,13.77,305.0,15
6856,40.821,14.425999999999998,-0.001116,75
6857,39.2436,140.142,14.15,0.94
6859,64.2444,29.0696,3175.0,20
6861,-25.0458,123.756,749.5,2.1
6862,48.2578,-78.5389,3175.0,5.87
6863,-31.9715,26.2528,173.55,0.54
6867,-29.43,-49.28,135.0,5
6869,64.2339,29.0916,3175.0,20
6870,47.92,-83.25,1521.0,1
6871,34.8,136.0,105.5,3.5
6872,-26.1654,128.105,1521.0,7.4
6875,-21.0,117.0,3120.0,1.4
6876,-2.6,35.85,1.2,1.77
6879,-31.2,121.67,3175.0,0.08
6881,8.35,39.18,1.305,5.667
6884,54.07,159.6,12.8,2.3
6885,63.7588,29.5676,3175.0,0
6886,57.83,-102.7,1200.0,0.84
6887,-26.5706,-67.8172,0.4,2.2
6888,-19.41,47.2,32.75,2
6889,42.3,8.7,275.0,4
6890,42.3,8.7,275.0,2
6892,51.9335,58.1925,391.5,2.3
6893,19.9536,100.445,218.3,1.2
6894,28.4,-16.5,12.8,1.85
6895,28.4,-16.5,12.8,1.85
6897,-38.4,-71.6,-0.000229,0.852
6898,-0.72,36.43,0.01,4.4
6899,19.87,-103.53,1.305,1.1
6900,64.2336,29.090999999999998,3175.0,20
6902,-25.87,24.73,3175.0,0
6903,51.0,114.5,158.25,18.98
6904,-36.3739,-69.2012,1.305,2
6905,64.2761,29.1074,3175.0,0
6907,64.2361,29.1072,3175.0,20
6908,63.9425,29.065,3175.0,10
6909,-26.1275,-66.5816,13.8,2
6910,-26.1132,-66.6738,13.8,2
6911,51.0,96.0,32.75,3
6912,-23.38,-149.45,9.5,5.08
6915,-26.0511,127.205,1521.0,6.7
6917,24.5,114.3,82.55,14.87
6918,65.1688,29.0993,3175.0,10
6919,-27.0,153.0,32.75,20.4
6922,69.23,30.5,1521.0,3
6925,65.10300000000001,-50.1611,3775.0,0
6926,17.25,101.5,396.5,2
6929,64.2441,29.105,3175.0,20
6930,-76.0,-135.8,2.58,6
6934,47.0,86.0,345.0,2.41
6935,30.03,118.32,1521.0,2.11
6936,57.4134,159.988,1.305,1.1
6937,51.6,11.9,332.5,0
6939,-38.0,142.0,1.305,2
6940,51.6,11.97,332.5,5
6943,40.65,39.39,82.55,2
6944,33.3,-107.9,28.0,1.2
6945,33.3,-107.9,28.0,2.7
6948,38.6532,42.2248,0.005,2
6950,-21.23,55.73,-4e-06,1.82986
6951,40.821,14.425999999999998,0.021,50
6952,65.5883,-16.8269,0.009000000000000001,4.0084
6953,32.3,82.4,122.55,0.67
6954,-23.02,-66.82,8.45,12.8
6955,63.8664,28.9193,3175.0,0
6956,-30.8693,142.67600000000002,515.0,36
6958,-43.7724,172.92700000000002,14.15,0.9
6959,57.83,-102.7,1200.0,0.96
6960,43.0,134.0,32.75,4
6961,63.7282,29.7759,3175.0,10
6963,-26.225,127.061,1521.0,7.9
6965,57.83,-102.7,1200.0,0.65
6966,-36.4571,-69.2331,1.305,8
6967,-13.03,49.52,32.75,9
6968,30.8,117.3,122.55,1
6969,65.2081,29.0997,3175.0,10
7115,47.5178,-115.891,104.5,10
7192,64.95,-142.17600000000002,156.5,15
7279,47.4389,-115.89299999999999,3150.0,10
7280,47.4606,-115.93700000000001,3150.0,10
7281,47.4656,-115.941,3150.0,10
7282,47.4597,-115.941,3150.0,10
7283,47.4603,-115.947,3150.0,10
7409,45.0828,-109.958,33.4,70
7410,45.0836,-109.956,3150.0,50
7411,45.0839,-109.955,3150.0,70
7412,45.0817,-109.95299999999999,3150.0,20
7413,45.0786,-109.955,33.4,10
7414,45.0794,-109.95700000000001,33.4,10
7415,45.0578,-109.946,33.4,30
7416,45.0619,-109.956,33.4,70
7417,45.0819,-109.95700000000001,33.4,30
7418,45.0767,-109.934,33.4,50
7419,45.1064,-109.915,3150.0,20
7420,45.0697,-109.95700000000001,516.5,70
7421,45.0697,-109.95700000000001,516.5,20
7572,45.1158,-109.905,3150.0,10
7573,45.1247,-109.90700000000001,3150.0,10
7574,45.0506,-109.963,33.4,70
7577,47.4136,-115.757,3150.0,20
7578,47.4122,-115.76100000000001,3150.0,15
7579,47.4114,-115.76,3150.0,10
7580,47.4128,-115.759,3150.0,10
7581,47.4158,-115.758,3150.0,15
7582,47.4206,-115.779,3150.0,10
7599,31.8333,-109.3,14.55,15
7600,31.8167,-109.31700000000001,14.55,10
7601,31.8,-109.25,14.55,10
7602,31.8,-109.25,0.005,10
7603,31.8,-109.25,0.005,10
7604,31.8,-109.23299999999999,14.55,10
7605,31.8167,-109.3,0.005,10
7606,31.8,-109.31700000000001,14.55,10
7607,31.8,-109.31700000000001,14.55,15
7608,31.85,-109.3,14.55,10
7609,31.8167,-109.3,14.55,10
7617,41.2911,-73.23,395.5,10
7645,40.1278,-105.4,33.4,200
7646,40.1278,-105.4,33.4,10
7647,40.1278,-105.4,33.4,10
7648,40.1278,-105.4,33.4,10
7649,40.1278,-105.4,33.4,10
7650,40.1278,-105.4,33.4,10
7651,32.2,-107.55,3150.0,20
7652,40.8917,-117.384,312.0,50
7726,64.6139,-145.378,156.5,30
7733,44.1508,-114.59100000000001,338.5,50
7734,44.1508,-114.59200000000001,338.5,500
7753,44.0444,-114.569,312.0,15
7754,44.0564,-114.561,312.0,10
7755,44.0564,-114.561,312.0,50
7756,44.1681,-114.595,338.5,500
7757,44.2706,-115.154,44.25,15
7758,44.2556,-115.15299999999999,44.25,10
7764,44.1378,-114.587,338.5,10
7765,44.1378,-114.587,338.5,700
7766,44.1378,-114.587,338.5,700
7767,44.1378,-114.587,338.5,30
7768,44.1378,-114.587,338.5,70
7771,43.9786,-114.48700000000001,33.4,10
7773,44.6333,-109.96700000000001,44.25,10
7774,44.5667,-110.0,0.905,10
7775,45.0403,-109.949,516.5,10
7776,45.0403,-109.95,516.5,10
7777,45.0444,-109.94200000000001,516.5,10
7778,45.0444,-109.94200000000001,33.4,10
7779,45.075,-109.935,516.5,10
7782,45.25,-110.1,3150.0,10
7783,45.0833,-109.508,3150.0,10
7784,45.1833,-109.7,3150.0,10
7785,45.1833,-109.758,3150.0,10
7786,45.1667,-109.55799999999999,3150.0,10
7787,45.1333,-109.60799999999999,3150.0,10
7788,45.3,-109.71700000000001,3150.0,10
7789,45.125,-109.542,3150.0,10
7790,45.275,-110.10799999999999,33.4,10
7791,45.15,-109.725,33.4,10
7792,45.2583,-110.125,33.4,10
7793,45.1667,-109.775,3150.0,10
7809,37.8931,-107.70299999999999,28.75,100
7811,37.8394,-107.72399999999999,28.75,10
7812,37.8394,-107.723,28.75,15
7815,44.0297,-114.492,33.4,10
7817,43.8589,-114.256,33.4,150
7854,-21.8753,-46.5753,104.5,15
7870,44.2175,-114.91,156.5,20
7871,44.2272,-114.601,156.5,20
7872,44.1642,-114.882,33.4,10
7873,44.1678,-114.88,33.4,10
7874,44.1794,-114.90899999999999,33.4,10
7876,44.2064,-114.7,156.5,15
7877,44.2175,-114.859,33.4,10
7889,40.9453,-117.39399999999999,104.5,10
7890,40.9433,-117.39299999999999,516.5,10
7891,40.9325,-117.38799999999999,312.0,15
7892,40.9325,-117.387,312.0,15
7893,40.9281,-117.39200000000001,104.5,15
7894,40.8922,-117.384,312.0,50
7895,40.8922,-117.384,312.0,50
7896,40.895,-117.389,312.0,15
7898,40.8606,-117.406,104.5,10
7899,40.8917,-117.441,516.5,10
7900,40.8881,-117.49,516.5,10
7901,40.8833,-117.485,516.5,10
7903,40.8422,-117.428,312.0,20
7905,40.8275,-117.421,312.0,10
7906,40.8278,-117.42,312.0,10
7907,40.8194,-117.42200000000001,104.5,10
7908,40.8183,-117.42299999999999,104.5,10
7911,40.8178,-117.42299999999999,104.5,10
7912,40.8183,-117.42299999999999,104.5,10
7914,38.07,-107.391,0.005,10
7915,38.0717,-107.50399999999999,0.005,10
7916,38.0642,-107.40899999999999,33.4,10
7917,38.0508,-107.49,33.4,10
7918,38.0594,-107.493,33.4,10
7919,38.0533,-107.459,33.4,20
7925,43.8456,-114.604,275.0,300
7926,43.8456,-114.602,275.0,100
7928,43.8339,-114.54299999999999,33.4,10
7929,43.835,-114.545,33.4,10
7930,43.8981,-114.68299999999999,33.4,10
7931,43.9747,-114.70700000000001,33.4,20
7932,43.8378,-114.588,104.5,10
7933,44.0008,-114.781,156.5,10
7934,44.0939,-114.751,33.4,10
7935,43.9253,-114.869,104.5,10
7936,43.8383,-114.59100000000001,33.4,10
7937,43.8406,-114.594,33.4,10
7938,43.8633,-114.61200000000001,275.0,50
7939,43.8681,-114.613,275.0,1000
7940,43.8711,-114.603,33.4,10
7941,43.8825,-114.62899999999999,33.4,30
7942,43.8817,-114.631,33.4,150
7944,43.1922,-114.91799999999999,33.4,10
7945,43.9453,-114.667,33.4,50
7946,43.9633,-114.744,104.5,30
7949,44.1817,-114.805,156.5,10
7950,44.2325,-114.81700000000001,33.4,10
7951,44.1778,-114.848,33.4,10
7952,44.1778,-114.84899999999999,33.4,10
7953,44.1783,-114.855,33.4,10
7954,44.1783,-114.85600000000001,33.4,10
7955,44.1781,-114.876,33.4,10
7961,43.9733,-114.906,104.5,10
7962,43.9789,-114.899,104.5,10
7963,43.9867,-114.913,104.5,10
7964,43.8214,-114.56200000000001,104.5,10
7965,43.8397,-114.516,156.5,500
7966,43.8397,-114.516,156.5,20
7967,44.2489,-114.794,104.5,10
7992,43.9311,-114.65700000000001,33.4,50
7993,43.9297,-114.656,33.4,150
7994,43.8981,-114.654,33.4,150
7995,44.1269,-114.574,33.4,1000
7996,44.1311,-114.57,33.4,100
7997,44.1381,-114.588,395.5,150
7998,44.2206,-114.751,104.5,10
8000,44.1819,-114.846,33.4,10
8001,44.1803,-114.387,104.5,10
8004,44.1633,-114.87,104.5,10
8047,45.0722,-109.943,33.4,10
8048,45.0611,-109.946,516.5,15
8049,45.0597,-109.95299999999999,516.5,15
8050,45.0653,-109.961,516.5,150
8051,44.975,-109.65799999999999,3150.0,15
8052,44.0917,-110.59200000000001,104.5,10
8053,44.0783,-110.601,0.905,15
8054,44.0783,-110.601,0.905,15
8055,44.0783,-110.601,0.905,15
8056,44.0933,-110.616,0.905,15
8057,44.0961,-110.588,104.5,10
8058,44.1456,-110.609,385.5,10
8059,44.1417,-110.609,33.4,10
8060,44.1417,-110.609,385.5,10
8061,44.1417,-110.609,33.4,10
8062,44.1417,-110.609,33.4,10
8063,44.1417,-110.609,385.5,10
8064,44.1408,-110.61,385.5,10
8065,44.1408,-110.61,385.5,10
8066,44.1403,-110.61,385.5,10
8067,44.1394,-110.611,385.5,10
8068,44.1394,-110.611,385.5,10
8069,44.1389,-110.611,385.5,10
8070,44.1267,-110.61,104.5,15
8071,44.1256,-110.609,104.5,10
8072,44.1139,-110.588,104.5,10
8073,44.1111,-110.59,104.5,15
8074,44.1111,-110.59100000000001,104.5,10
8075,44.1106,-110.59100000000001,104.5,10
8076,44.1092,-110.594,104.5,10
8077,44.0825,-110.596,0.905,10
8078,44.0369,-110.539,104.5,10
8079,44.0406,-110.541,104.5,10
8080,44.0406,-110.55799999999999,104.5,10
8081,44.0369,-110.539,104.5,10
8082,44.0825,-110.596,0.905,10
8083,44.0369,-110.539,104.5,10
8092,47.3544,-115.569,3150.0,500
8093,47.3789,-115.632,3150.0,10
8094,47.3572,-115.55799999999999,3150.0,200
8095,38.6189,-107.242,28.75,20
8096,44.875,-110.5,104.5,15
8097,44.875,-110.5,104.5,150
8098,43.8889,-110.51299999999999,104.5,10
8099,43.9464,-110.527,104.5,10
8100,43.875,-110.5,104.5,10
8141,48.1083,-88.6067,1521.0,26
8142,48.1033,-88.5992,1521.0,36
8143,48.0989,-88.6155,1521.0,42
8144,48.095,-88.6122,1521.0,18
8145,48.118,-88.5189,1521.0,29
8146,48.1264,-88.5117,1521.0,7
8147,48.0622,-88.4756,1521.0,24
8148,48.0597,-88.5772,1521.0,24
8149,48.1694,-88.4578,1521.0,11
8150,48.175,-88.4417,1521.0,26
8151,48.1794,-88.4319,1521.0,40
8152,48.1633,-88.4497,1521.0,21
8153,48.1653,-88.3422,1521.0,10
8154,48.1081,-88.5558,1521.0,11
8155,47.9236,-89.1492,1521.0,19
8156,47.9225,-89.175,1521.0,23
8157,47.925,-89.1747,1521.0,17
8158,47.9444,-89.1569,1521.0,13
8159,47.9322,-88.3358,1521.0,10
8160,47.9361,-89.0417,1521.0,27
8161,48.0861,-88.7292,1521.0,18
8162,48.1089,-88.3681,1521.0,12
8163,46.4389,-90.295,1521.0,24
8164,46.4361,-90.2958,1521.0,27
8165,46.4361,-90.2958,1521.0,24
8166,46.3764,-90.3589,1521.0,29
8167,46.2805,-91.0917,1521.0,17
8168,46.2639,-91.0917,1521.0,29
8169,46.3667,-90.7458,1521.0,20
8170,46.3222,-90.6389,1521.0,20
8171,46.3292,-90.5256,1521.0,33
8172,46.3917,-90.5556,1521.0,20
8173,46.1755,-90.0292,1521.0,24
8174,46.2847,-90.0292,1521.0,28
8175,46.2514,-91.1805,1521.0,44
8176,46.0922,-91.2778,1521.0,39
8177,47.9264,-89.1833,1521.0,13
8185,33.8333,-86.7625,395.5,8
8186,33.3333,-85.8417,395.5,8
8187,33.3333,-85.8417,395.5,17
8188,33.3333,-85.7625,395.5,7
8189,33.3333,-85.7625,395.5,11
8190,33.3333,-85.9028,395.5,7
8191,33.0833,-85.775,395.5,13
8192,33.0833,-85.7603,395.5,16
8193,33.0833,-85.7708,395.5,9
8194,33.0833,-85.7625,395.5,11
8195,33.0833,-85.7625,395.5,15
8196,33.0833,-85.8542,395.5,77
8197,33.0833,-85.8542,395.5,41
8198,34.2922,-112.309,33.4,8
8199,34.3422,-112.176,1521.0,16
8200,34.3422,-112.176,1521.0,14
8201,34.3422,-112.176,1521.0,13
8202,34.6422,-112.02600000000001,1521.0,5
8203,42.593,-104.507,3150.0,36
8204,42.5933,-104.507,3150.0,9
8205,42.5861,-104.509,3150.0,31
8206,42.3453,-104.67,3150.0,13
8351,42.4119,-104.59,1521.0,50
8352,42.4092,-104.585,3150.0,14
8373,44.35,-103.75,1521.0,69
8374,44.35,-103.75,1521.0,15
8375,44.35,-103.75,1521.0,13
8376,44.35,-103.75,1521.0,13
8377,-19.8917,-43.6917,3150.0,9
8378,-19.8917,-43.6917,3150.0,8
8379,44.0833,-103.417,1521.0,60
8380,44.0833,-103.417,1521.0,25
8381,44.0833,-103.417,1521.0,23
8382,44.0833,-103.417,1521.0,28
8422,37.8986,-107.679,28.75,40
8423,37.8986,-107.679,28.75,41
8424,37.8892,-107.67200000000001,28.75,47
8425,37.9025,-107.66799999999999,28.75,49
8426,37.9025,-107.66799999999999,28.75,47
8427,37.8947,-107.681,28.75,33
8428,37.895,-107.68,28.75,36
8429,37.8905,-107.67200000000001,28.75,54
8430,37.8953,-107.671,28.75,32
8431,37.895,-107.686,14.55,22
8432,37.898,-107.682,28.75,47
8433,37.8983,-107.68,28.75,48
8434,37.8989,-107.68,14.55,24
8435,37.8939,-107.686,14.55,9
8436,48.09,-88.58,1521.0,40
8437,48.09,-88.58,1521.0,14
8438,48.1183,-88.5208,1521.0,25
8439,48.07,-88.58,1521.0,73
8440,48.07,-88.58,1521.0,118
8441,48.07,-88.5783,1521.0,31
8442,48.07,-88.5783,1521.0,66
8443,48.1458,-88.495,1521.0,49
8444,48.1,-88.57,1521.0,97
8445,48.1,-88.57,1521.0,49
8446,48.08,-88.73,1521.0,81
8447,48.0533,-88.8233,1521.0,46
8448,48.05,-88.8258,1521.0,6
8449,47.9117,-89.025,1521.0,93
8450,47.9233,-89.135,1521.0,36
8489,46.6961,-68.7019,467.0,178
8490,46.6936,-68.7005,467.0,128
8491,46.6403,-68.6858,467.0,122
8492,46.6578,-68.6753,467.0,167
8493,46.7419,-68.7075,467.0,38
8494,46.7325,-68.7594,467.0,92
8495,46.7325,-68.7594,467.0,27
8496,46.6461,-68.87,467.0,248
8497,46.648,-68.8606,467.0,154
8498,46.6389,-68.875,467.0,192
8499,46.8714,-68.6761,467.0,109
8500,46.8683,-68.6747,467.0,187
8501,46.8489,-68.7355,467.0,188
8502,46.8542,-68.6286,467.0,297
8503,46.6358,-68.8917,467.0,92
8504,47.0122,-68.405,467.0,104
8505,47.0169,-68.4175,467.0,262
8506,46.9375,-68.6344,467.0,96
8507,46.9892,-68.4578,467.0,19
8508,46.9736,-68.4583,467.0,170
8509,46.9678,-68.5094,467.0,87
8510,46.9878,-68.5089,467.0,177
8511,46.8394,-68.5247,467.0,178
8512,46.9028,-68.5967,467.0,200
8513,46.8569,-68.6086,467.0,238
8514,46.7767,-68.5567,467.0,202
8515,45.8853,-68.6572,467.0,52
8516,45.9411,-68.6861,467.0,116
8517,45.9506,-68.6833,467.0,154
8518,45.9578,-68.6817,467.0,120
8519,46.598,-68.6558,467.0,182
8520,46.6003,-68.7003,467.0,146
8521,46.5783,-68.7303,467.0,270
8522,46.5569,-68.7561,467.0,29
8523,46.5572,-68.8194,467.0,181
8524,46.4583,-68.9272,467.0,177
8525,46.4392,-68.9172,467.0,82
8526,46.4,-68.9706,467.0,178
8527,46.7,-68.7083,467.0,10
8528,46.7028,-68.7097,275.0,24
8576,44.8856,-113.17,33.4,63
8577,44.8856,-113.17,33.4,18
8578,44.8856,-113.17,33.4,50
8579,44.8856,-113.17,33.4,56
8580,44.8856,-113.17,33.4,75
8581,44.8856,-113.17,33.4,53
8582,44.8856,-113.17,33.4,70
8583,44.8856,-113.17,33.4,54
8584,44.8856,-113.17,33.4,60
8585,44.8856,-113.17,33.4,64
8586,44.8856,-113.17,33.4,72
8587,44.8856,-113.17,33.4,44
8588,44.8856,-113.17,33.4,41
8589,44.8856,-113.17,33.4,77
8590,44.8856,-113.17,33.4,24
8591,44.8822,-113.156,35.15,16
8592,40.986999999999995,-116.39399999999999,385.5,16
8593,40.986999999999995,-116.39399999999999,385.5,20
8594,40.986999999999995,-116.39399999999999,385.5,25
8595,40.9871,-116.39200000000001,385.5,9
8596,40.9871,-116.39200000000001,385.5,10
8597,40.9871,-116.39200000000001,385.5,12
8598,40.9871,-116.39200000000001,385.5,8
8599,40.9871,-116.39200000000001,385.5,40
8600,40.9871,-116.39200000000001,385.5,46
8601,40.9871,-116.39200000000001,385.5,36
8602,40.9871,-116.39200000000001,385.5,43
8603,40.9871,-116.39200000000001,385.5,58
8604,40.9867,-116.38799999999999,385.5,15
8605,40.9867,-116.38799999999999,385.5,27
8606,40.9867,-116.38799999999999,385.5,8
8607,37.8958,-107.679,28.75,46
8608,37.8958,-107.679,28.75,19
8609,37.8958,-107.679,28.75,67
8610,37.8958,-107.679,28.75,48
8611,37.8958,-107.679,28.75,39
8612,37.8972,-107.681,28.75,23
8613,37.8972,-107.681,28.75,25
8614,37.8972,-107.681,28.75,23
8615,37.8972,-107.681,28.75,10
8616,37.8972,-107.681,28.75,52
8617,37.8947,-107.681,28.75,6
8618,37.8947,-107.681,28.75,93
8619,37.8947,-107.681,28.75,10
8620,37.8947,-107.681,28.75,32
8621,37.8947,-107.681,28.75,37
8622,35.6333,-83.7167,493.0,53
8623,35.4667,-83.7667,493.0,107
8624,35.4667,-83.7667,493.0,17
8625,35.4667,-83.7667,493.0,29
8626,35.4667,-83.7667,493.0,29
8627,35.4667,-83.7667,493.0,69
8628,35.4667,-83.7667,493.0,35
8629,35.45,-83.4833,493.0,85
8630,35.45,-83.4833,493.0,63
8631,35.45,-83.4833,493.0,65
8634,34.6303,-80.3969,493.0,44
8635,34.6303,-80.3969,493.0,45
8636,34.6303,-80.3969,493.0,25
8637,34.6303,-80.3969,493.0,91
8638,34.6303,-80.3969,493.0,15
8639,34.6303,-80.3969,493.0,17
8640,34.6303,-80.3969,493.0,26
8641,34.6303,-80.3969,493.0,6
8642,34.6303,-80.3969,493.0,40
8643,34.6303,-80.3969,493.0,27
8644,34.6303,-80.3969,493.0,8
8645,34.6303,-80.3969,493.0,6
8646,34.6417,-80.4139,493.0,42
8647,34.6417,-80.4139,493.0,22
8648,34.6417,-80.4139,493.0,52
8649,34.6303,-80.3969,493.0,11
8650,34.6303,-80.3969,493.0,46
8651,34.6303,-80.3969,493.0,7
8652,34.6303,-80.3969,493.0,28
8653,34.6303,-80.3969,493.0,11
8654,34.6303,-80.3969,493.0,11
8655,34.6303,-80.3969,493.0,15
8656,34.6303,-80.3969,493.0,13
8657,34.6303,-80.3969,493.0,43
8658,34.6303,-80.3969,493.0,42
8659,34.6303,-80.3969,493.0,12
8660,34.6303,-80.3969,493.0,15
8661,34.6303,-80.3969,493.0,7
8662,34.6303,-80.3969,493.0,43
8663,34.6303,-80.3969,493.0,7
8664,34.6303,-80.3969,493.0,55
8665,34.6303,-80.3969,493.0,6
8666,34.6303,-80.3969,493.0,16
8667,34.6303,-80.3969,493.0,15
8668,34.6417,-80.4139,493.0,18
8669,34.6417,-80.4139,493.0,41
8670,34.6303,-80.3969,493.0,20
8671,34.6303,-80.3969,493.0,53
8672,34.6303,-80.3969,493.0,59
8673,34.6303,-80.3969,493.0,18
8674,34.6303,-80.3969,493.0,75
8675,34.6303,-80.3969,493.0,29
8676,34.6303,-80.3969,493.0,28
8677,34.6303,-80.3969,493.0,63
8678,34.6303,-80.3969,493.0,72
8679,34.6303,-80.3969,493.0,72
8680,34.6303,-80.3969,493.0,51
8681,34.6303,-80.3969,493.0,49
8682,34.6417,-80.4139,493.0,8
8683,34.6417,-80.4139,493.0,68
8684,34.6303,-80.3969,493.0,75
8685,34.6303,-80.3969,493.0,13
8686,34.6303,-80.3969,493.0,37
8687,34.6303,-80.3969,493.0,33
8688,34.6303,-80.3969,493.0,12
8689,34.6303,-80.3969,493.0,73
8690,34.6303,-80.3969,493.0,14
8691,34.6303,-80.3969,493.0,10
8692,34.6417,-80.4139,493.0,58
8693,34.6417,-80.4139,493.0,79
8694,34.6417,-80.4139,493.0,81
8695,34.6417,-80.4139,493.0,80
8696,34.6275,-80.3969,493.0,73
8697,34.6303,-80.3969,493.0,78
8698,34.6303,-80.3969,493.0,81
8699,34.7942,-80.3969,493.0,80
8700,34.6303,-80.3969,493.0,71
8701,34.6303,-80.3969,493.0,66
8702,34.6303,-80.3969,493.0,52
8703,34.6303,-80.3969,493.0,52
8704,34.6303,-80.3969,493.0,55
8705,34.6303,-80.3969,493.0,54
8706,34.6303,-80.3969,493.0,52
8707,34.6303,-80.3969,493.0,50
8708,34.6303,-80.3969,493.0,52
8709,34.6303,-80.3969,493.0,56
8710,34.6303,-80.3969,493.0,14
8711,34.6303,-80.3969,493.0,26
8712,34.6303,-80.3969,493.0,29
8713,34.6303,-80.3969,493.0,21
8714,34.6303,-80.3969,493.0,9
8715,34.6303,-80.3969,493.0,18
8716,34.6303,-80.3969,493.0,24
8717,34.6303,-80.3969,493.0,29
8718,34.6303,-80.3969,493.0,25
8719,34.6303,-80.3969,493.0,20
8720,34.6303,-80.3969,493.0,28
8721,34.6303,-80.3969,493.0,14
8722,34.6303,-80.3969,493.0,15
8723,34.6303,-80.3969,493.0,27
8724,34.6303,-80.3969,493.0,33
8725,34.6303,-80.3969,493.0,28
8726,34.6303,-80.3969,493.0,28
8727,34.6303,-80.3969,493.0,22
8728,35.6303,-80.3969,493.0,36
8729,35.6303,-80.3969,493.0,29
8730,35.6303,-80.3969,493.0,26
8731,35.6303,-80.3969,493.0,19
8744,37.8458,-107.675,33.4,112
8745,37.8444,-107.679,33.4,60
8746,37.845,-107.685,33.4,66
8747,37.8514,-107.697,33.4,94
8748,37.8528,-107.7,33.4,46
8749,37.8514,-107.70100000000001,33.4,100
8750,37.8542,-107.699,33.4,58
8751,37.8444,-107.68299999999999,33.4,11
8752,37.843,-107.685,33.4,41
8753,37.8456,-107.695,33.4,23
8754,37.8456,-107.695,33.4,24
8755,37.8456,-107.697,33.4,39
8756,37.85,-107.697,33.4,172
8757,37.8456,-107.7,33.4,53
8758,37.85,-107.7,33.4,26
8759,37.85,-107.70100000000001,33.4,92
8760,37.8458,-107.682,33.4,65
8761,37.8458,-107.68299999999999,33.4,31
8762,37.8472,-107.696,33.4,71
8763,37.8472,-107.697,33.4,33
8764,37.8458,-107.681,33.4,52
8765,37.8458,-107.681,33.4,57
8766,37.8458,-107.681,33.4,66
8767,37.8458,-107.681,33.4,67
8768,33.4608,-86.1417,395.5,85
8769,33.4608,-86.1417,395.5,64
8770,33.36,-85.8436,395.5,194
8771,33.36,-85.8436,395.5,148
8772,33.36,-85.8436,395.5,46
8773,33.5,-85.678,395.5,116
8774,31.3447,-85.8986,395.5,64
8775,33.5122,-85.4453,395.5,262
8776,33.5122,-85.4453,395.5,41
8777,33.5122,-85.4453,395.5,7
8778,33.3333,-85.7625,395.5,74
8779,33.0864,-85.7589,395.5,50
8780,33.0864,-85.7589,395.5,95
8781,33.0864,-85.7589,395.5,33
8782,33.0864,-85.7589,395.5,102
8783,33.0864,-85.7589,395.5,119
8784,33.0864,-85.7589,395.5,200
8785,33.0864,-85.7589,395.5,173
8786,33.36,-85.8436,395.5,63
8787,33.0731,-85.8511,395.5,13
8788,46.2,-91.2611,1521.0,15
8789,46.2,-91.2611,1521.0,6
8790,46.3833,-90.8333,1521.0,12
8791,46.3833,-90.8336,1521.0,12
8792,46.3833,-90.8336,1521.0,7
8793,46.3889,-90.8333,1521.0,12
8794,46.3828,-90.8583,1521.0,12
8795,46.4,-90.8583,1521.0,14
8796,46.1958,-91.0278,1521.0,12
8797,46.1958,-91.0278,1521.0,14
8798,45.2583,-90.6083,1521.0,15
8799,45.2583,-90.6083,1521.0,11
8800,45.2583,-90.6083,1521.0,9
8801,45.2583,-90.6083,1521.0,7
8802,45.2583,-90.6083,1521.0,7
8803,45.2583,-90.6083,1521.0,8
8804,45.2583,-90.6083,1521.0,10
8805,45.2583,-90.6083,1521.0,5
8806,45.2583,-90.6083,1521.0,7
8807,45.2583,-90.6083,1521.0,7
8808,45.2583,-90.6083,1521.0,9
8809,45.2583,-90.6083,1521.0,11
8810,45.2583,-90.6083,1521.0,7
8811,45.2583,-90.6083,1521.0,5
8812,45.2583,-90.6083,1521.0,6
8813,45.2583,-90.6083,1521.0,7
8814,45.2583,-90.6083,1521.0,9
8815,45.2583,-90.6083,1521.0,6
8816,45.2583,-90.6083,1521.0,6
8817,45.2583,-90.6083,1521.0,5
